A,B,C,D,E,F,G,H,I,J,K,Name
81.59366922,40.79885685,49.73327394,44.48647577,20.26208242,55.04878195,56.16253031,64.61558155,26.02334762,44.88949924,11.7934556,Choluteco
29.96746338,27.33222239,97.0530221,61.59894696,16.58104845,62.27619634,49.2299616,8.704787745,28.6886424,63.64004038,10.2701304,Albukerke
80.56169676,40.92569285,46.20384405,67.32486624,16.64037757,73.43445744,56.22890083,66.95725352,10.91684508,42.67654067,12.03625473,Choluteco
47.56132005,33.34065057,99.09546079,69.27783215,16.65792532,65.22738584,40.87428272,1.762756049,13.67479444,62.23837573,10.31568938,Albukerke
75.3283184,42.92578997,48.69314564,25.66951101,11.39976392,70.35122938,55.61352846,59.35118516,29.02247301,40.77261721,11.49218237,Choluteco
78.45039287,43.13874057,39.58750233,70.86017242,17.47579339,62.77932628,57.52609379,52.75983479,11.74616182,45.04821095,12.86083642,Choluteco
58.26515908,44.20585393,7.454665722,85.66632939,6.635915551,71.48537196,51.81159506,40.19006756,4.348620531,56.37641845,10.50917473,Baxan
74.53110711,20.40951683,61.6406597,74.68346419,17.45772086,53.13213274,40.44547762,1.432241701,4.014513689,59.87394756,8.249336749,Dum
32.6971124,23.01229198,99.39319573,60.69221884,15.34191257,69.75252907,78.3542441,16.69424271,10.72684239,55.4084032,11.84956802,Albukerke
34.76837197,42.89115071,12.70560849,97.8216439,5.615742484,55.87479215,64.94742445,34.59688077,18.38471968,44.88205012,9.204961337,Baxan
72.28933089,19.7184191,58.47735004,72.71075388,29.20935107,51.68369044,7.66655927,23.15833518,13.91074814,73.43585217,9.097569185,Dum
49.64655227,26.85820212,95.74426026,65.39634505,10.16904031,67.5459486,15.61635778,6.529310489,16.79768963,61.3611917,11.56753882,Albukerke
82.64781013,44.47930042,39.07085398,63.07683447,23.11275754,71.03206859,59.2692509,69.27180873,22.97431143,45.76810921,11.62187986,Choluteco
42.8891664,33.02371416,99.59093181,60.30685354,19.85306782,65.4088707,91.60917689,20.48002523,23.69101409,55.56687633,11.29975565,Albukerke
20.9294743,35.8355411,4.600766009,49.45005597,6.496123014,54.55241017,50.22919583,41.19902188,11.1127626,36.17888481,10.55262738,Baxan
36.20113692,31.32084482,99.64992082,65.47813819,13.09292598,60.56073227,61.65947105,18.75593469,23.22345336,47.94768213,11.73918231,Albukerke
35.29103252,17.30282633,97.14727405,62.8595185,12.54124275,66.54195932,80.77298813,24.57977881,5.49255558,49.94651013,11.39128102,Albukerke
69.46759506,49.49075106,46.17280442,39.60755507,18.69665621,46.48147175,53.13740805,36.94557648,19.70876753,73.23107669,13.26749905,Eugene
79.71115001,43.57679779,48.36285877,41.0038536,4.127104621,56.17904366,55.62662531,55.12661466,10.87893713,45.59525903,12.76838827,Choluteco
82.25531553,44.35292347,44.41428337,25.92507828,2.490837076,56.26841026,59.73097074,53.98587548,14.23111654,46.99707659,11.68188905,Choluteco
57.58869342,38.34106468,8.310021454,63.00412285,1.614036376,51.71181575,48.4442482,34.4387361,2.254580477,35.32680187,9.045527612,Baxan
78.18551549,40.15983798,34.49854575,78.3700904,23.45862973,73.35189048,56.78841738,59.28928643,2.370433033,47.83426245,11.16809109,Choluteco
77.90904005,43.34449935,27.68388027,59.78493097,3.395131121,61.07672225,55.75685667,71.27651936,5.058341136,42.49511381,11.03489629,Choluteco
55.77251149,18.70220406,72.78496013,66.02506483,28.90402838,50.95788106,12.61370886,90.93519777,21.27559474,69.7630105,9.021920966,Dum
58.59514812,23.97212763,61.80263706,74.26450177,40.13477836,57.96677256,22.16381963,40.91778262,24.6421084,59.72037393,9.940448004,Dum
59.81675821,23.85197799,46.7735629,73.38170415,36.29629254,50.57085301,43.40351126,64.44555668,23.67338956,52.45260538,8.290401926,Dum
63.71733988,22.13126414,69.63085965,72.76574598,18.41969492,57.21836911,17.0702188,88.21466702,4.155322918,58.9152989,8.415952551,Dum
66.35437703,16.05661309,52.32722375,71.19792882,11.86915956,56.8076335,2.844481875,33.1045573,21.60432873,52.95407148,8.56396585,Dum
40.48764498,31.00747304,99.19723665,61.41228388,17.6175825,63.52647228,29.080164,9.340365768,11.45928155,59.91604474,10.59861867,Albukerke
32.58206729,17.72887981,97.11009533,61.4170152,13.47620717,66.51516361,55.77167581,5.703011575,18.35233452,46.13852285,10.02904326,Albukerke
41.11227786,30.85783881,98.9133893,63.57656265,11.32597021,62.15429511,13.36706693,18.73380992,2.407264979,45.04192587,10.83622157,Albukerke
52.24316676,40.34506027,8.088577188,64.04071849,0.053772733,45.6136915,55.00797028,33.51626071,24.61837606,69.20001837,9.430781384,Baxan
33.32664445,25.21692934,99.4073192,61.24065015,10.15792728,60.54434304,40.69651651,5.295872944,26.94385004,57.7680292,11.1493662,Albukerke
78.94144569,40.63776687,28.49404836,58.68863814,6.136443616,74.48319658,59.1674564,58.65031183,19.3433859,45.34012187,12.21787895,Choluteco
72.32969602,66.17755891,57.40306665,41.57618328,15.9476595,70.6514942,74.62974785,63.3444852,13.11052938,70.56611802,11.10073746,Eugene
41.95670539,64.62210827,58.5583603,39.81966526,16.42507177,45.10843831,69.91002482,33.05135712,9.02986113,72.7078717,12.66769534,Eugene
44.26699247,43.9757918,9.402495847,67.31389987,12.42933518,59.0858195,50.90563726,46.68319523,22.30557581,51.74619526,9.501618935,Baxan
43.69449114,29.47799339,99.12070457,67.03797068,14.54336763,66.39165466,67.69262101,23.46052717,14.14930693,46.17421544,11.11779897,Albukerke
20.49347551,32.6346962,4.040614461,82.89374143,9.587796589,72.26738729,46.40349249,25.63131255,17.68228646,46.99898192,9.168841662,Baxan
49.85305578,33.97520702,5.549231609,63.33229108,6.622978209,32.89282027,50.76754183,38.48316121,28.83509819,49.42168187,9.299133981,Baxan
33.49395354,21.14661757,98.14341509,69.91328398,10.74964011,68.59898337,48.23490653,7.946096847,27.62964908,62.35105806,11.64372064,Albukerke
58.39889672,15.19420249,55.65398647,61.18025379,19.95091412,57.27323932,44.26281067,13.66243191,6.849054818,65.7630568,9.017244224,Dum
77.45414026,43.58065774,44.17954835,58.34987185,16.93065512,64.8588442,56.0796362,51.01497708,6.419841477,44.7108096,12.34339389,Choluteco
37.79976549,33.46860366,14.93393562,71.65641778,1.8677491,53.55786001,54.21095582,28.77527573,15.5191339,39.88080786,9.512674487,Baxan
76.52542236,42.9142919,49.13905805,24.90191495,6.2762175,57.8916448,59.30928175,74.79369138,26.37637008,48.18548876,11.00801113,Choluteco
77.54166713,41.86135089,43.80555968,73.5993668,17.23310772,58.04005362,55.05166735,74.29116506,8.770529562,40.67199295,11.28052249,Choluteco
48.65988557,18.46715525,95.16542341,67.31254429,15.78534445,69.07420244,2.777629141,10.69184157,27.66101629,58.13141222,10.83399561,Albukerke
47.84855359,22.43480421,98.44130758,61.11935464,11.1911151,63.51796166,80.30971685,10.68493281,0.575699908,51.39823054,10.5952965,Albukerke
60.81612323,18.60156746,59.9423166,71.24046863,16.95985217,54.54773285,15.17621994,22.50610228,8.003273655,63.54678619,8.933574601,Dum
78.76156477,41.31489871,26.16958064,78.84244107,7.693350296,65.91115349,57.22658357,68.5343178,15.05104857,40.29494564,12.50485487,Choluteco
44.97149486,55.35034068,58.08325019,19.79320171,20.52790695,47.48254449,66.54466859,56.07407697,10.30815254,77.20168105,12.50680363,Eugene
66.9178408,20.09274601,48.5888275,61.58238703,31.28170819,51.60349357,7.418831984,12.31267701,21.27787193,50.54726549,8.420505985,Dum
62.16412627,20.30765055,69.23583249,65.74720434,20.29341488,50.94943812,14.26857101,49.45554782,9.860101024,57.03011682,8.987683332,Dum
83.60612785,44.02207546,47.19901023,29.7366362,21.89428049,73.00186922,55.63845375,56.24655195,27.53037743,44.13581929,12.85455785,Choluteco
77.06947422,43.18890218,45.0598577,62.83489432,23.74852764,60.26562946,56.79631283,66.06110912,14.38683536,45.83388666,11.35191382,Choluteco
76.34055708,41.07672319,45.50199387,62.31007703,13.36470833,74.00283891,57.43394435,61.67600455,20.95686812,45.42020406,12.82646156,Choluteco
46.86381008,30.72550358,99.5564167,67.89298054,11.67562246,65.47577578,16.48854553,16.29173273,7.419558566,57.10936569,10.29389742,Albukerke
45.69078194,33.79037211,4.449827968,85.05835075,13.17233031,57.12095852,54.09094924,27.86188021,24.46209032,51.34981026,9.986808085,Baxan
35.64623345,65.55238409,47.11963562,32.68219615,15.03524577,74.06193398,52.64533263,54.23006177,16.36204107,63.62344453,13.72597744,Eugene
56.1931355,31.64436272,5.03984993,85.36261146,14.32526318,54.23396431,57.51768952,25.40161111,25.46215934,51.24453165,10.57737887,Baxan
77.63542332,40.28668029,36.41965503,27.91849729,18.54375064,58.86487376,59.64463383,58.24846154,24.1523776,44.41934643,12.9313889,Choluteco
72.6547867,16.8617379,55.86477301,71.49438345,17.66311232,52.87279264,32.65281454,18.18152129,9.25534085,72.93484217,9.099209642,Dum
67.84958586,22.15585707,65.31949503,61.0805827,14.62363686,52.22886108,6.171214561,26.33877538,13.08290455,63.48759211,9.198610335,Dum
82.11038408,41.87378352,25.16507743,33.7299615,15.58282179,64.35054714,59.33524389,51.02563311,9.857171281,41.50841065,11.92099265,Choluteco
65.70060163,17.24383203,48.2985594,64.15254651,38.76168379,57.8307025,14.8284263,91.41923106,21.35754896,60.01668397,8.107867455,Dum
34.65944227,29.53020175,99.80664671,65.16076419,14.08565891,66.77745824,46.91874848,12.40660677,17.70637426,60.27179189,11.68695582,Albukerke
63.74625481,22.59850052,64.14265703,62.22352576,30.28143783,51.70142722,9.879711981,96.39309039,20.6472526,70.07248604,8.499592387,Dum
41.66703677,25.82365602,95.57180262,68.06055696,16.22904328,61.00557764,65.71241807,6.625090682,16.26929138,47.1046486,10.36960524,Albukerke
72.47620471,16.58778643,50.07574861,72.46380328,30.79661514,55.59945303,17.6750392,85.39970447,20.32307104,50.06534667,8.419982641,Dum
82.58811414,42.96858215,35.51963601,61.1643637,9.925474587,61.38971134,56.12513434,62.36682154,28.56393875,44.41958755,12.38709842,Choluteco
36.38810687,63.02188913,50.84375112,48.96922541,23.20045794,72.70868951,87.61678795,59.65026974,9.740002907,73.38398287,13.51746709,Eugene
61.8555276,56.52067277,54.12155626,31.24974113,20.05355596,58.81931871,51.87155742,38.41260808,17.14604732,82.97757664,11.98210129,Eugene
69.86872556,15.99254177,60.17377957,62.22916009,28.02259444,57.88743266,45.27056592,63.42998979,23.07286959,69.51039809,8.980561983,Dum
31.43580925,33.60103888,97.02011893,64.83072638,11.66053102,63.2915738,93.28765845,7.934936458,11.85400156,54.62966669,10.07972652,Albukerke
32.88177298,25.72719791,98.49004705,64.2152346,17.01430999,61.5335586,43.61514382,8.973461088,8.746294711,62.57960122,11.78329363,Albukerke
51.8153971,44.17110065,12.55507095,61.58695573,7.670573809,4.824917552,60.1050884,37.62905328,2.43836936,53.83708831,9.821422236,Baxan
82.21289132,44.86665015,48.41991233,39.8599863,1.138573879,62.2856269,57.99864112,62.29899285,10.32833001,45.60077992,11.19324083,Choluteco
17.94836673,42.15084669,13.90586301,73.58813596,9.799606791,23.66301705,50.9652592,27.18373049,13.8963931,38.40445003,9.965007797,Baxan
32.06982094,19.13775797,97.476256,60.02115187,14.75572191,64.00278795,24.3344898,18.67196122,4.996013253,52.86825654,10.4553526,Albukerke
60.86061739,15.76580935,71.98797202,69.06892716,27.25715474,59.18374263,39.8728139,28.35437184,19.30408593,66.8583397,8.659889119,Dum
41.19403496,43.09302524,6.313631932,49.75770224,1.538859551,18.18309291,56.37554893,30.27661817,6.613167219,43.49972149,10.22482456,Baxan
32.30559137,30.34657785,3.815286241,63.45029094,0.456772199,5.784347668,45.60312055,29.19954418,11.80092743,42.5124287,9.227277759,Baxan
30.98836632,34.0265074,3.680048419,97.04559176,11.91960293,43.76431727,62.42403621,26.94340996,18.09167176,56.49085556,9.694965447,Baxan
51.41199237,42.46828149,8.39231056,67.13333727,11.41282528,2.365800183,53.62913755,49.78014038,3.613381642,42.11044668,9.916340473,Baxan
39.09507863,56.36473521,68.70145833,38.19517828,20.48599609,60.97560062,58.32937746,29.08481428,19.00916457,86.25055521,11.5740059,Eugene
75.65352462,44.38067823,40.0878835,76.4616032,4.845277377,63.83073765,57.09600457,57.29182396,31.64830693,43.986882,11.5911575,Choluteco
53.67445874,33.16216469,4.1490754,60.58834877,11.17467752,72.02245732,54.36560222,48.47126806,2.656691126,74.9951569,10.95669875,Baxan
65.38571795,23.69125711,51.42411861,64.24273357,12.93520056,56.77904156,37.10869596,17.98242769,11.7119356,57.22818332,9.381708347,Dum
26.22161904,28.77779026,99.53442129,68.75829208,10.24996239,61.79667389,79.48244267,15.66929712,4.746992775,63.06041955,10.70874591,Albukerke
76.92645658,41.84544581,46.21735434,65.03857961,12.18242115,68.3817931,58.47527917,54.08270572,33.51745974,41.82086324,12.60761308,Choluteco
44.46516747,27.94467958,96.25574245,63.34844202,18.93969177,67.61447682,8.104095945,4.263389942,13.72733453,64.02699857,11.72697666,Albukerke
39.59423172,17.89358161,97.90977686,65.2997869,17.92475812,60.50749631,55.1669911,16.13354609,5.562494978,54.83632263,10.93943044,Albukerke
45.44376638,28.83314918,95.76809586,66.00267187,11.41078015,65.3607517,60.7666378,18.64675251,10.01196586,55.63957966,10.525636,Albukerke
46.63578194,17.8303405,97.87236132,61.56883837,19.89456636,67.52527363,71.57363333,18.75003416,18.84779339,51.8091195,11.32338163,Albukerke
75.04417279,42.55175625,42.61482077,38.97015912,23.14069872,60.30151819,58.65298665,60.27837261,9.040978157,42.39830691,12.95531859,Choluteco
71.57266288,23.72236261,69.38872576,62.0840058,38.19835363,56.61978356,16.48308878,80.72554815,4.490268517,74.184492,8.206003512,Dum
77.53001226,43.6549229,38.50431913,71.59176588,2.264467307,63.68028847,55.43958457,67.54967697,5.857710961,46.59706737,12.62407809,Choluteco
19.10860737,41.21584175,11.67173798,55.11114699,13.66225636,52.54182182,62.11450096,35.42564458,27.87281088,61.5944757,10.3703433,Baxan
39.25418367,62.40168037,74.91898341,25.51540258,18.83224024,45.97404189,55.43356217,40.06920603,6.958650181,62.04747779,11.85727542,Eugene
69.01132267,19.81648456,63.26243349,68.77219558,33.04023111,59.46211205,15.86509448,42.94635344,13.29334924,58.97755935,9.554377721,Dum
26.17863838,22.22411986,97.46924226,60.23942841,10.39401561,60.02147782,51.53147415,14.08201181,20.3496106,48.23069034,10.87657447,Albukerke
47.83707436,43.73955193,8.746692559,83.07970741,13.65032716,22.92106489,47.54426461,36.53276327,13.37443542,37.19796379,9.686622481,Baxan
83.20053088,41.84248701,38.57992427,71.60547891,0.396281077,69.54398035,55.04343176,59.15831968,3.551170598,40.88821889,12.84328465,Choluteco
68.15971542,20.35280295,74.74107444,71.9407424,49.95085737,50.44834194,22.5045452,85.89644889,12.18536772,69.85254565,8.765657345,Dum
35.13940749,29.80892965,95.18949923,63.7527154,11.75172264,66.93313892,74.975326,21.09454399,11.956045,57.68669607,11.72765896,Albukerke
31.22891688,41.60382243,11.30080387,80.86698555,4.514933016,44.82692134,47.15682898,41.50094648,11.51080706,35.51923106,9.521633304,Baxan
28.65244342,30.64543992,2.495128167,53.47015355,8.927087148,12.17142875,60.5126084,35.49134243,27.44653043,69.02218341,9.587218307,Baxan
65.85552737,19.43111572,57.26984517,70.87890731,31.98031706,53.22179672,21.19821648,73.31966593,15.29019892,68.49148206,9.064739543,Dum
28.45160386,38.77905773,12.74494145,86.63378119,0.524048417,70.09909058,58.38191743,31.63002106,16.54250535,68.01807015,9.761345094,Baxan
37.32748107,17.49868931,98.04956916,65.09752047,14.13714841,68.76473194,56.84347467,7.431006359,6.097988889,51.48119766,11.09534417,Albukerke
63.91964883,21.83984983,73.553266,64.6533215,11.23156517,51.10367097,7.099717658,21.81837808,13.95162374,57.22467374,8.261334991,Dum
35.43031311,44.62076386,4.944346485,94.4986167,2.30255563,22.45225778,51.96582958,41.08962035,28.91165426,64.04154185,9.401481358,Baxan
19.92444902,35.68598727,0.90148945,61.72489298,8.409904157,16.82650636,59.21001441,48.04456785,24.61917771,44.38784718,9.23916159,Baxan
84.83720557,43.55529762,39.82796987,67.0832235,23.38158839,65.20550729,57.85414883,52.75444437,8.472899932,46.06596112,12.25212907,Choluteco
46.41503503,29.15380042,97.90662353,66.32291457,11.65569519,66.9438239,18.79466652,23.39244972,14.90883504,62.59981713,11.95800043,Albukerke
72.44356905,18.89937715,60.5714207,60.11832207,40.50423275,59.47969838,2.321144474,23.66305862,12.72902619,66.08424455,9.711463985,Dum
56.64698067,16.07862578,66.22944058,72.05811256,11.42562209,58.67139433,26.80446613,58.5344128,6.262620682,57.54820561,9.047490293,Dum
60.44797621,15.21747036,51.64906002,63.85944271,49.92788482,55.75876582,37.24573644,34.07983796,19.63323166,64.46138008,8.759044578,Dum
59.41746724,47.34256667,48.20984935,19.12383358,19.2788946,58.6500036,71.96908171,58.22986836,9.236907867,80.27234843,11.73564725,Eugene
77.98287953,43.21355373,38.75005014,36.15503603,18.12290351,70.25283584,58.17516767,61.11729911,15.57064905,48.70449631,12.22494646,Choluteco
66.4851108,19.47181403,60.92510636,70.55952408,17.82061269,54.26134157,3.531309201,46.16589276,14.4810828,60.88806303,8.660266358,Dum
61.7297721,23.60715379,71.87611596,69.72741201,38.40056122,51.63187944,12.05247579,95.06834867,11.76154937,52.9978888,8.184321254,Dum
78.1927322,42.64655892,39.64190091,30.43425931,16.65867008,70.0646878,55.13100244,69.37447376,24.11650283,48.34038134,11.43881445,Choluteco
20.56246268,44.41392867,13.77317412,49.74239632,10.22053819,46.13566579,60.19006601,43.20436576,11.44966656,66.95666693,9.151150205,Baxan
78.07037062,43.01960555,43.51208317,61.02438503,20.36453008,64.65574523,57.18365855,62.76004783,18.73095419,42.06466893,11.77492918,Choluteco
75.33830242,42.12942924,25.67638471,35.76509403,16.93936422,69.93746868,57.05293732,55.5091513,19.20530544,42.34799699,12.89658898,Choluteco
72.18494015,22.38719898,63.17612986,70.40580669,47.06624548,56.17154951,5.4536675,39.75341711,6.26734726,61.07014188,8.838630108,Dum
27.98829671,32.59903735,98.84501467,64.60491466,11.12367439,65.76690204,4.897384557,18.94412842,8.423750969,63.74081749,11.01661402,Albukerke
77.20986903,41.87112222,25.85138419,49.91110751,5.470417122,73.27000207,56.54556175,73.59639437,28.0156004,48.40936225,11.37695387,Choluteco
63.41236554,46.43127883,49.99620663,2.120061645,15.35363718,47.94094013,97.8479663,73.98488526,5.250263864,65.33000721,12.40349605,Eugene
53.52287593,33.01229284,5.902017864,85.6074824,4.139258973,21.54005565,50.99845793,25.20639582,12.54642376,73.27104772,9.045067688,Baxan
32.33013541,34.04002821,99.00226762,64.15739843,13.63155388,62.86984664,23.68640041,18.29494567,12.27388901,62.76466651,11.74679358,Albukerke
79.30677722,42.20191457,37.3307746,32.90640538,12.37017876,56.69642025,56.90891686,55.80715997,21.48871273,40.7872116,11.87828458,Choluteco
45.68568303,29.47817735,97.32244744,63.08130714,19.09722456,66.22994643,20.52091918,23.65581424,6.780071841,59.04819597,11.1465185,Albukerke
69.06370743,70.93309957,49.7015526,34.804379,18.67248555,46.22970619,73.39555141,74.59747759,7.764593003,75.25228989,13.34284143,Eugene
50.14514887,58.54362713,46.28747403,12.19518192,18.48177696,61.67094993,68.87895549,29.90568655,9.809846681,82.17848773,12.33283535,Eugene
67.81609548,20.29941211,58.22484853,64.99547754,29.80095606,53.98574334,43.11506095,88.60088976,19.21508427,51.54096761,8.531536404,Dum
64.58421927,55.58503085,65.3761049,44.58683823,15.25033337,46.511569,62.12019861,35.24674897,8.853069061,74.8758377,13.73006797,Eugene
42.83861684,25.85462167,95.50885507,67.71899408,18.01106492,68.90298579,78.26852537,3.017869878,6.966796556,59.00980455,10.57645906,Albukerke
33.78329153,20.4537492,96.39134028,67.68905282,15.53982512,61.60135077,42.6768585,20.75246993,21.29527259,54.53721808,10.19910761,Albukerke
64.38054839,73.5646252,53.42695372,37.11743804,19.37005719,71.15536891,92.3472852,71.18178092,16.14912028,78.8742659,13.02882809,Eugene
32.67214413,36.31340105,14.39085835,83.27601271,12.66060536,26.84345989,46.69837697,49.71218504,15.32569133,61.02148317,9.610415331,Baxan
82.19368665,40.17788832,38.7339048,71.30013578,2.589788,65.93310902,57.72274411,69.61665293,13.72013661,48.30820837,11.87728922,Choluteco
57.73266312,22.57149259,55.41532021,68.31016573,40.50092488,56.96070534,34.63374005,80.49101188,21.93692261,57.54099637,8.480782808,Dum
31.19166228,26.69989399,95.44876252,63.06658826,14.24351646,62.38765496,70.2079875,6.674974104,18.05652974,52.14925057,10.22195276,Albukerke
45.4561188,32.47831586,2.775389067,80.45388073,9.234591921,4.077887247,56.04275794,46.68897909,26.34140932,43.16884347,9.421452894,Baxan
61.7504303,22.3748405,67.13084183,69.09415145,16.71733482,54.63659721,9.872386856,22.71471193,6.940423421,60.44095315,8.977888415,Dum
46.17645544,38.05571755,12.70116229,70.49596161,5.283531804,56.55337217,56.88269785,27.74295538,26.12599666,49.57445722,10.46719232,Baxan
30.7066292,15.30687644,97.69291169,60.88983093,11.36594152,62.487922,32.90344388,2.764676257,8.818110104,59.80426356,11.01157251,Albukerke
60.87318625,20.70378021,69.35469781,74.37830352,42.19708584,58.93360577,44.88637709,94.80879324,17.08109122,67.01759303,9.176462319,Dum
76.79800462,43.50638006,35.43015676,61.27351467,21.01749023,73.99162465,59.7434273,53.81146736,22.05247407,46.26264954,11.3322163,Choluteco
34.77698781,25.19880923,98.87183824,65.73522734,14.32432464,69.04196474,5.971271341,9.900193343,10.87401762,53.40998856,10.10715307,Albukerke
45.75055169,32.65720648,3.820540083,93.84565618,3.484686103,66.00351845,64.82179544,33.39669602,20.24378778,36.51576643,9.192544956,Baxan
37.31655369,21.47293392,98.17585177,64.88581772,16.41087807,64.6810601,69.72175798,11.09279872,2.427914821,60.20259948,10.26187529,Albukerke
76.25590576,44.53182208,27.82259243,74.39586026,10.78036035,67.31384757,55.56317232,66.71947716,6.179207591,45.68807346,12.94109433,Choluteco
33.63631508,33.78261751,96.32187533,67.2456261,13.0340113,63.55573185,86.50074995,8.924420009,16.13233298,58.89776423,10.76207778,Albukerke
42.35723179,30.06731494,97.869034,60.31185457,12.40100007,68.29870835,49.3901709,8.61120187,27.48399874,48.76850941,11.38719442,Albukerke
29.60641973,18.58672371,95.31154642,65.98773667,17.7381585,60.00954415,33.57394767,12.8478957,2.814955123,47.77926574,11.87953194,Albukerke
75.56720957,40.04388509,27.21594333,28.34269499,13.5220984,71.96031396,58.87192974,51.93015177,4.556059936,46.31303268,11.07919757,Choluteco
77.7772281,43.3802782,28.13458024,33.70423295,7.834362704,55.09418308,57.65997992,54.72198722,14.24488623,41.52967011,11.63131956,Choluteco
40.15430353,41.12038059,2.978683233,58.19761554,8.909773843,56.66321134,55.17666232,27.92483139,17.73058525,55.90583747,9.104972196,Baxan
80.07853401,41.99230894,29.37008709,61.17740816,15.76725185,59.85011538,56.79507721,59.79264932,7.483678182,42.12966632,12.67704298,Choluteco
29.36463282,28.43471711,96.83573431,62.23872431,18.72557469,61.57266221,96.8691431,10.87337051,3.61155567,55.73408613,10.58465953,Albukerke
58.63612658,38.23487039,14.97460775,79.36938124,5.312587827,36.31874174,56.40908271,36.02250401,11.47749875,60.60235319,10.31587776,Baxan
50.91307326,32.73228281,7.523806489,53.04692293,7.575897258,32.69622858,55.13963152,40.69518616,20.27929545,74.6775733,10.07968292,Baxan
37.3105771,37.73076107,3.348412024,89.55237408,8.158259871,7.864485691,60.41356868,47.9984061,10.71768456,40.65878335,10.70109074,Baxan
35.47607745,62.04485772,70.77359659,29.41046216,15.21159925,59.20045679,91.42588112,30.17864513,16.74050031,77.75619557,13.85495095,Eugene
42.03409691,73.90638087,64.4596485,48.30312157,16.99970047,66.56881359,69.31348866,32.24373675,10.25827553,64.57015559,11.81085611,Eugene
60.99620961,22.49779466,60.09622193,68.41848739,17.89109587,54.51972033,20.02422481,48.32579239,16.39724151,69.68874177,9.212710491,Dum
44.24439735,31.32726225,96.86848078,63.58088149,14.65459702,64.74922818,73.35252681,18.8413258,22.58095255,45.97555848,11.51083835,Albukerke
48.67341169,75.00543291,55.40883201,1.301687513,24.51466438,72.30198619,56.71817098,47.40929545,8.542896577,67.48577025,12.95051118,Eugene
32.87697235,22.86465162,97.13471702,65.55335323,19.07691491,65.01430721,80.1777734,2.447367158,15.73885131,55.03318542,10.45046765,Albukerke
54.35407116,67.12133543,51.04412508,17.96106474,24.16445869,72.78232768,93.05061544,53.73910689,11.10199497,74.75655493,13.49624801,Eugene
52.6116558,47.71142528,65.21385304,53.2117257,24.50928853,51.75525476,93.98232034,33.18833738,17.08060911,77.34531543,12.00330736,Eugene
34.84674008,30.20372474,98.91601358,65.62587226,19.17794759,65.56727041,89.93407102,15.10856303,11.13764284,61.5718181,10.07790381,Albukerke
15.79650669,44.26919779,3.694111679,69.77574103,11.36980455,25.52533517,48.31496168,35.64728707,12.26730802,65.68565588,10.31983778,Baxan
64.67736675,16.24030133,62.89452413,69.78150947,13.96288472,51.35997824,2.883479346,60.52254571,14.27028535,63.38926943,8.521363175,Dum
57.91332629,24.66035548,49.20537729,61.37971726,47.89746637,58.1907532,42.94070644,84.01694417,10.55314042,60.97921485,9.062466253,Dum
34.90530574,28.38292061,99.93831907,69.97046596,13.65316768,61.74983816,91.87384799,24.43106523,19.18382373,59.0953849,11.95832787,Albukerke
28.65619734,17.76221802,99.54726777,65.51994976,16.21308053,67.86193308,94.58428466,3.214653522,27.18379574,51.33282279,10.09646154,Albukerke
69.53273499,16.86636323,68.61830961,64.62886037,31.3017721,54.98226275,14.86943073,88.13723196,13.09633324,57.67159849,8.305969595,Dum
79.93763619,42.4669259,27.25745675,33.10300189,20.29080511,59.00653412,56.04704341,60.27404625,7.119504334,47.64804875,11.84457235,Choluteco
12.33196739,36.9846689,13.52300394,61.56471327,8.862157715,8.844583957,54.31497169,47.37181157,22.48204272,59.22823236,10.12616544,Baxan
77.02462319,41.85935267,31.97799806,39.29307433,9.097215345,62.67057114,58.90883977,57.18862365,12.53517546,49.93407534,11.8107973,Choluteco
19.09118456,33.53663919,10.05728773,56.72355039,4.967334371,70.99040781,53.3723705,38.92848881,18.46270339,67.01015446,10.29642088,Baxan
83.99150738,44.11263992,32.2135158,60.58690481,6.363315733,56.17923863,59.63584021,73.69577242,18.88200825,43.20633645,12.993628,Choluteco
33.91437637,34.84973126,8.149683019,93.70613811,8.975834368,43.73517247,53.35450875,35.56094265,3.822552329,52.11677779,9.883262536,Baxan
48.90766774,19.31816103,98.49082054,67.37624125,13.81661753,63.49277804,27.86819205,6.952542758,14.3759187,52.0889068,11.17748463,Albukerke
26.51480288,25.69164544,96.81596886,67.27375318,14.61051648,60.33954583,38.76101922,22.55063112,14.86622988,46.86336446,10.10996759,Albukerke
67.46074917,23.13883204,47.6778383,65.58497809,26.17674842,53.75643339,2.661230205,3.161266628,16.95523352,57.53712155,8.508328033,Dum
72.6382175,16.90644217,71.89672554,62.88233142,46.20137432,54.65297488,0.862272561,50.95419906,23.32835095,70.11501016,8.438323926,Dum
44.52604045,26.98069367,97.94861475,60.58536468,10.48391198,63.35515236,45.68704537,6.429063562,27.16313752,48.89422831,10.38064209,Albukerke
77.12084787,40.13198154,41.48764076,50.78095702,1.247628634,57.99365663,56.73089414,60.57583656,16.64231425,45.78385742,12.62766098,Choluteco
79.2273957,42.01609877,33.07440877,46.01721202,1.151707272,61.22935195,57.23466636,59.49334569,32.23802138,41.81173544,11.21513147,Choluteco
79.0968421,40.8049389,35.11402957,31.63924055,16.39349113,71.38512467,58.54614961,62.4050315,24.58937724,41.93368232,12.24411296,Choluteco
45.84721072,28.52836166,98.43699108,62.97712473,17.34843473,63.58773622,49.24053916,21.66482952,12.7275098,50.87556751,11.50571296,Albukerke
